pops_id,borough,address_normalized,building_name,bbl,bin,latitude,longitude,pops_number,borough_name,borocode,community_district,address_number,street_name,zip_code,building_address_with_zip,tax_block,tax_lot,building_location,year_completed,building_constructed,public_space_type,developer,building_architect,principal_public_space,size_required,hour_of_access_required,amenities_required,other_required,permitted_amenities,physically_disabled,xcoordinate,ycoordinate,council_district,census_tract,nta,geocoded_column,bin_is_placeholder,street_canonical,hn_low,hn_high,address_key,year_established,pops_type,required_hours,required_size,required_amenities,other_requirements,permitted_amenities_text,under_construction,data_quality_flags,source_dataset_url,source_record_url,source_rows_updated_at,source_retrieved_at,source_sha256
M060019,Manhattan,250 EAST 40 STREET,Highpoint,1009207501,1076162,40.74854,-73.973654,M060019,Manhattan,1,6,250,EAST 40 STREET,10016,"250 EAST 40 STREET, New York, NY 10016",920,7501,Southwest corner of East 40th Street and Second Avenue,1988,Completed,Residential Plaza,,"Wechsler, Grasso, Menziuso","Wechsler, Grasso, Menziuso",Residential Plaza 6427.00 sf,24 Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space; Water Feature,,,Full/Partial,991550,211991,4,88,,POINT (-73.973654 40.74854),False,EAST 40 STREET,250,250,Manhattan|250|EAST 40 STREET,1988,Residential Plaza,24 Hours,Residential Plaza 6427.00 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space; Water Feature,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060019,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060020,Manhattan,300 EAST 34 STREET,,1009390001,1078843,40.744286,-73.975684,M060020,Manhattan,1,6,300,EAST 34 STREET,10016,"300 EAST 34 STREET, New York, NY 10016",939,1,East side of Second Avenue between East 33rd and 34th Streets,1974,Completed,Arcade; Plaza,"Henry Kibel, Eastbell Realty Co.",Max Wechsler,Max Wechsler,Arcade 4332.00 sf; Plaza 6102.64 sf,24 Hours,Planting; Retail Frontage,,,Full/Partial,990988,210441,4,70,,POINT (-73.975684 40.744286),False,EAST 34 STREET,300,300,Manhattan|300|EAST 34 STREET,1974,Arcade; Plaza,24 Hours,Arcade 4332.00 sf; Plaza 6102.64 sf,Planting; Retail Frontage,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060020,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060021,Manhattan,330 EAST 38 STREET,Corinthian,1009437501,1076166,40.746328,-73.97272,M060021,Manhattan,1,6,330,EAST 38 STREET,10016,"330 EAST 38 STREET, New York, NY 10016",943,7501,West side of First Avenue between East 37th and 38th Streets,1987,Completed,Residential Plaza,,Michael Schimenti/Der Scutt,Thomas Balsley Associates,Residential Plaza 27191.50 sf,24 Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,Full/Partial,991809,211185,4,78,,POINT (-73.97272 40.746328),False,EAST 38 STREET,330,330,Manhattan|330|EAST 38 STREET,1987,Residential Plaza,24 Hours,Residential Plaza 27191.50 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060021,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060022,Manhattan,330 EAST 39 STREET,New York Tower,1009440010,1021923,40.747088,-73.972452,M060022,Manhattan,1,6,330,EAST 39 STREET,10016,"330 EAST 39 STREET, New York, NY 10016",944,10,South side of East 39th Street between First and Second Avenues,1980,Completed,Plaza,,"Schuman, Lichtenstein, Claman & Efron","Schuman, Lichtenstein, Claman & Efron",Plaza 11512.00 sf,24 Hours,None,,,Full/Partial,991883,211462,4,78,,POINT (-73.972452 40.747088),False,EAST 39 STREET,330,330,Manhattan|330|EAST 39 STREET,1980,Plaza,24 Hours,Plaza 11512.00 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060022,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060023,Manhattan,311 EAST 38 STREET,Whitney,1009447501,1021933,40.747242,-73.973221,M060023,Manhattan,1,6,311,EAST 38 STREET,10016,"311 EAST 38 STREET, New York, NY 10016",944,7501,North side of East 38th Street between First and Second Avenues,1984,Completed,Residential Plaza,,Liebman Liebman Associates,Liebman Liebman Associates,Residential Plaza 3871.17 sf,24 Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,2 additional amenities,,Full/Partial,991670,211518,4,78,,POINT (-73.973221 40.747242),False,EAST 38 STREET,311,311,Manhattan|311|EAST 38 STREET,1984,Residential Plaza,24 Hours,Residential Plaza 3871.17 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,2 additional amenities,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060023,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060024,Manhattan,728 2 AVENUE,Churchill,1009457501,1022051,40.748002,-73.972838,M060024,Manhattan,1,6,728,SECOND AVENUE,10016,"728 SECOND AVENUE, New York, NY 10016",945,7501,East side of Second Avenue between East 39th and 40th Streets,1966,Completed,Plaza,,Philip Birnbaum,Philip Birnbaum,Plaza 15898.66 sf,24 Hours,None,,,Full/Partial,991776,211795,4,88,,POINT (-73.972838 40.748002),False,2 AVENUE,728,728,Manhattan|728|2 AVENUE,1966,Plaza,24 Hours,Plaza 15898.66 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060024,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060025,Manhattan,630 1 AVENUE,Manhattan Place,1009687501,1022060,40.745155,-73.971836,M060025,Manhattan,1,6,630,FIRST AVENUE,10016,"630 FIRST AVENUE, New York, NY 10016",968,7501,Full blockfront on east side of First Avenue between East 36th and 37th Streets,1984,Completed,Residential Plaza,"Jeffrey Glick, Ralph Mallin, Belmo Realty Co.",Philip Birnbaum & Associates,Balsley Associates,Residential Plaza 16390.45 sf,24 Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space; Water Feature,,,None,992054,210758,4,86.01,,POINT (-73.971836 40.745155),False,1 AVENUE,630,630,Manhattan|630|1 AVENUE,1984,Residential Plaza,24 Hours,Residential Plaza 16390.45 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space; Water Feature,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060025,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060026,Manhattan,622 3 AVENUE,Grand Central Plaza,1012950033,1089024,40.75008,-73.975876,M060026,Manhattan,1,6,622,THIRD AVENUE,10017,"622 THIRD AVENUE, New York, NY 10017",1295,33,Northwest corner of East 40th Street and Third Avenue,1971,Completed,Arcade; Landscaped Terrace; Plaza; Through Block Arcade; Urban Plaza,"Tishman Realty and Construction Co., Inc.",Emery Roth & Sons; Moed de Armas & Shannon,"Emery Roth & Sons; Moed de Armas & Shannon/Thomas Balsley Associates (for alteration, under construction)",Arcade 1398.00 sf; Landscaped Terrace 0.00 sf; Plaza 3913.00 sf; Through Block Arcade 4621.00 sf; Urban Plaza 7906.00 sf,24 Hours; Restricted Hours,Bicycle Parking; Elevator; Food Service; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Tables; Trees on Street; Trees within Space,stairway from Third Avenue to Landscaped Terrace,,Full/Partial,990934,212552,4,80,,POINT (-73.975876 40.75008),False,3 AVENUE,622,622,Manhattan|622|3 AVENUE,1971,Arcade; Landscaped Terrace; Plaza; Through Block Arcade; Urban Plaza,24 Hours; Restricted Hours,Arcade 1398.00 sf; Landscaped Terrace 0.00 sf; Plaza 3913.00 sf; Through Block Arcade 4621.00 sf; Urban Plaza 7906.00 sf,Bicycle Parking; Elevator; Food Service; Lighting; Litter Receptacles; Other Required; Planting; Plaque/Sign; Seating; Tables; Trees on Street; Trees within Space,stairway from Third Avenue to Landscaped Terrace,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060026,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060027,Manhattan,140 EAST 45 STREET,Two Grand Central Tower,1012990027,1036176,40.752748,-73.9741,M060027,Manhattan,1,6,140,EAST 45 STREET,10017,"140 EAST 45 STREET, New York, NY 10017",1299,27,South side of East 45th Street between Third and Lexington  Avenues,1982,Completed,Arcade; Sidewalk Widening; Urban Plaza,Harry Macklowe,"Schuman, Lichtenstein, Claman, Efron","Schuman, Lichtenstein, Claman, Efron",Arcade 4196.00 sf; Sidewalk Widening 1000.00 sf; Urban Plaza 1000.00 sf,24 Hours,Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Trees on Street,,,Full/Partial,991426,213524,4,92,,POINT (-73.9741 40.752748),False,EAST 45 STREET,140,140,Manhattan|140|EAST 45 STREET,1982,Arcade; Sidewalk Widening; Urban Plaza,24 Hours,Arcade 4196.00 sf; Sidewalk Widening 1000.00 sf; Urban Plaza 1000.00 sf,Lighting; Litter Receptacles; Planting; Plaque/Sign; Retail Frontage; Seating; Trees on Street,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060027,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060028,Manhattan,141 EAST 48 STREET,Cosmopolitan,1013037501,1036233,40.755138,-73.972442,M060028,Manhattan,1,6,141,EAST 48 STREET,10017,"141 EAST 48 STREET, New York, NY 10017",1303,7501,North side of East 48th Street between Third and Lexington Avenues,1985,Completed,Pedestrian Circulation Space; Urban Plaza,"William Zeckendorf, Jr.",The Gruzen Partnership,"Thomas Balsley Associates, Skordas Design Studio (Cafe cert 2015)",Pedestrian Circulation Space 0.00 sf; Urban Plaza 2760.83 sf,24 Hours,Bicycle Parking; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,Open Air Cafe,Full/Partial,991885,214395,4,92,,POINT (-73.972442 40.755138),False,EAST 48 STREET,141,141,Manhattan|141|EAST 48 STREET,1985,Pedestrian Circulation Space; Urban Plaza,24 Hours,Pedestrian Circulation Space 0.00 sf; Urban Plaza 2760.83 sf,Bicycle Parking; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,Open Air Cafe,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060028,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060029,Manhattan,780 3 AVENUE,,1013030033,1036228,40.755012,-73.971785,M060029,Manhattan,1,6,780,THIRD AVENUE,10017,"780 THIRD AVENUE, New York, NY 10017",1303,33,West side of Third Avenue between East 48th and 49th Streets,1984,Completed,Sidewalk Widening; Urban Plaza,Cohen Brothers; Cadillac Fairview,"Skidmore, Owings & Merrill","Skidmore, Owings & Merrill",Sidewalk Widening 2882.00 sf; Urban Plaza 3745.50 sf,24 Hours,Lighting; Litter Receptacles; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,None,992067,214349,4,92,,POINT (-73.971785 40.755012),False,3 AVENUE,780,780,Manhattan|780|3 AVENUE,1984,Sidewalk Widening; Urban Plaza,24 Hours,Sidewalk Widening 2882.00 sf; Urban Plaza 3745.50 sf,Lighting; Litter Receptacles; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060029,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060030,Manhattan,800 3 AVENUE,,1013040033,1036446,40.755635,-73.971355,M060030,Manhattan,1,6,800,THIRD AVENUE,10022,"800 THIRD AVENUE, New York, NY 10022",1304,33,West side of Third Avenue between East 49th and 50th Streets,1972,Completed,Arcade; Plaza,"Cohen, Levy & Wohl",Emery Roth & Sons,Emery Roth & Sons,Arcade 1626.67 sf; Plaza 6739.25 sf,24 Hours,None,,,Full/Partial,992186,214576,4,100,,POINT (-73.971355 40.755635),False,3 AVENUE,800,800,Manhattan|800|3 AVENUE,1972,Arcade; Plaza,24 Hours,Arcade 1626.67 sf; Plaza 6739.25 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060030,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060031,Manhattan,599 LEXINGTON AVENUE,,1013070023,1036467,40.757866,-73.970752,M060031,Manhattan,1,6,599,LEXINGTON AVENUE,10022,"599 LEXINGTON AVENUE, New York, NY 10022",1307,23,East side of Lexington Avenue between East 52nd and 53rd Streets,1985,Completed,Open Space and Sidewalk Widenings,Boston Properties,Edward Larrabee Barnes Associates,Edward Larrabee Barnes Associates,Open Space and Sidewalk Widenings 0.00 sf,24 Hours,Plaque/Sign; Subway; Trees on Street,,Other Permitted,Full/Partial,992353,215389,4,100,,POINT (-73.970752 40.757866),False,LEXINGTON AVENUE,599,599,Manhattan|599|LEXINGTON AVENUE,1985,Open Space and Sidewalk Widenings,24 Hours,Open Space and Sidewalk Widenings 0.00 sf,Plaque/Sign; Subway; Trees on Street,,Other Permitted,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060031,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060032,Manhattan,153 EAST 53 STREET,Citigroup Center,1013087501,1036474,40.758398,-73.970037,M060032,Manhattan,1,6,153,EAST 53 STREET,10022,"153 EAST 53 STREET, New York, NY 10022",1308,7501,Full blockfront on east side of Lexington Avenue between East 53rd and East 54th Streets,1975,Completed,Covered Pedestrian Space; Open Air Concourse; Plaza; Through Block Arcade,First National City Bank,Hugh Stubbins and Associates/Emery Roth & Sons,Hugh Stubbins and Associates/Emery Roth & Sons; Gwathmey Siegel & Associates (for alteration in 1995); Ricardo Zurita Architecture and Planning (for alteration in 2003); Gensler Architecture Design (for 2016 design change),Covered Pedestrian Space 7247.00 sf; Open Air Concourse 5873.00 sf; Plaza 2266.00 sf; Through Block Arcade 4170.00 sf,24 Hours; Closing for Events; Restricted Hours,Artwork; Escalator; Food Service; Litter Receptacles; Other Required; Planting; Plaque/Sign; Restrooms; Retail Frontage; Seating; Subway; Tables; Trees on Street; Trees within Space,"access to Covered Pedestrian Space from southwest corner of building on East 53rd Street, from northeast corner of building on Third Avenue through retail space and restaurant, from Open Air Concourse through building lobby, from Plaza on Lexington Avenue",,Full/Partial,992551,215583,4,100,,POINT (-73.970037 40.758398),False,EAST 53 STREET,153,153,Manhattan|153|EAST 53 STREET,1975,Covered Pedestrian Space; Open Air Concourse; Plaza; Through Block Arcade,24 Hours; Closing for Events; Restricted Hours,Covered Pedestrian Space 7247.00 sf; Open Air Concourse 5873.00 sf; Plaza 2266.00 sf; Through Block Arcade 4170.00 sf,Artwork; Escalator; Food Service; Litter Receptacles; Other Required; Planting; Plaque/Sign; Restrooms; Retail Frontage; Seating; Subway; Tables; Trees on Street; Trees within Space,"access to Covered Pedestrian Space from southwest corner of building on East 53rd Street, from northeast corner of building on Third Avenue through retail space and restaurant, from Open Air Concourse through building lobby, from Plaza on Lexington Avenue",,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060032,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060033,Manhattan,900 3 AVENUE,,1013090032,1081162,40.758703,-73.969094,M060033,Manhattan,1,6,900,THIRD AVENUE,10022,"900 THIRD AVENUE, New York, NY 10022",1309,32,West side of Third Avenue between East 54th and 55th Streets,1983,Completed,Sidewalk Widening,Progress Partners,Pelli/Vinoly,Pelli/Vinoly,Sidewalk Widening 2300.00 sf,24 Hours,Trees on Street,,,Full/Partial,992812,215694,4,100,,POINT (-73.969094 40.758703),False,3 AVENUE,900,900,Manhattan|900|3 AVENUE,1983,Sidewalk Widening,24 Hours,Sidewalk Widening 2300.00 sf,Trees on Street,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060033,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060034,Manhattan,950 3 AVENUE,,1013110040,1036882,40.760198,-73.968094,M060034,Manhattan,1,6,950,THIRD AVENUE,10022,"950 THIRD AVENUE, New York, NY 10022",1311,40,Southwest corner of Third Avenue and East 57th Street,1971,Completed,Plaza,Greenwich Savings Bank,Kahn and Jacobs,Kahn and Jacobs,Plaza 2305.00 sf,24 Hours,None,,,Full/Partial,993089,216239,4,112.03,,POINT (-73.968094 40.760198),False,3 AVENUE,950,950,Manhattan|950|3 AVENUE,1971,Plaza,24 Hours,Plaza 2305.00 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060034,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060035,Manhattan,150 EAST 58 STREET,Architects and Designers,1013120041,1036915,40.761036,-73.967924,M060035,Manhattan,1,6,150,EAST 58 STREET,10155,"150 EAST 58 STREET, New York, NY 10155",1312,41,South side of East 58th Street between Third and Lexington Avenues,1969,Completed,Plaza,,Pomerance & Breines,Pomerance & Breines,Plaza 3600.00 sf,24 Hours,None,,,Full/Partial,993136,216544,4,112.03,,POINT (-73.967924 40.761036),False,EAST 58 STREET,150,150,Manhattan|150|EAST 58 STREET,1969,Plaza,24 Hours,Plaza 3600.00 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060035,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060037,Manhattan,245 EAST 40 STREET,Marlborough,1013140021,1037175,40.748957,-73.973343,M060037,Manhattan,1,6,245,EAST 40 STREET,10016,"245 EAST 40 STREET, New York, NY 10016",1314,21,Northwest corner of East 40th Street and Second Avenue,1973,Completed,Arcade; Plaza,,Emery Roth & Sons,Emery Roth & Sons,Arcade 648.00 sf; Plaza 7505.30 sf,24 Hours,None,,,Full/Partial,991636,212143,4,88,,POINT (-73.973343 40.748957),False,EAST 40 STREET,245,245,Manhattan|245|EAST 40 STREET,1973,Arcade; Plaza,24 Hours,Arcade 648.00 sf; Plaza 7505.30 sf,None,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060037,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
M060038,Manhattan,235 EAST 40 STREET,Vanderbilt,1013147501,1037178,40.74921,-73.973675,M060038,Manhattan,1,6,235,EAST 40 STREET,10016,"235 EAST 40 STREET, New York, NY 10016",1314,7501,South side of East 41st Street between Second and Third Avenues,1986,Completed,Residential Plaza,Zeckendorf Worldwide,Frank Williams & Associates,M. Paul Friedberg & Partners,Residential Plaza 9003.93 sf,24 Hours,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,Full/Partial,991544,212235,4,88,,POINT (-73.973675 40.74921),False,EAST 40 STREET,235,235,Manhattan|235|EAST 40 STREET,1986,Residential Plaza,24 Hours,Residential Plaza 9003.93 sf,Bicycle Parking; Drinking Fountain; Lighting; Litter Receptacles; Planting; Plaque/Sign; Seating; Trees on Street; Trees within Space,,,False,,https://data.cityofnewyork.us/City-Government/Privately-Owned-Public-Spaces-POPS-/rvih-nhyn,https://data.cityofnewyork.us/resource/rvih-nhyn.json?pops_number=M060038,2025-10-14,2026-09-20T19:28:47+00:00,e2a280e21f4fe509dc14d65f2ab6e6b93bab0d41278ad258e7ea01758a870f3f
