query_key,status,bbl,bin,label,pelias_confidence,match_type,returned_number,returned_street,geocoded_at
Manhattan|306|WEST 38 STREET,ok,1007610041,1013625,"306 WEST 38 STREET, New York, NY, USA",0.8,fallback,306,WEST 38 STREET,2026-09-20T19:47:19+00:00
Manhattan|307|WEST 71 STREET,ok,1011830127,1030978,"307 WEST 71 STREET, New York, NY, USA",0.8,fallback,307,WEST 71 STREET,2026-09-20T19:47:19+00:00
Manhattan|309|EAST 118 STREET,ok,1017950007,1087473,"309 EAST 118 STREET, New York, NY, USA",0.8,fallback,309,EAST 118 STREET,2026-09-20T19:47:20+00:00
Manhattan|309|SPRING STREET,ok,1005970001,1010358,"309 SPRING STREET, New York, NY, USA",0.8,fallback,309,SPRING STREET,2026-09-20T19:47:20+00:00
Manhattan|30|EAST 29 STREET,ok,1008587504,1091575,"30 EAST 29 STREET, New York, NY, USA",0.8,fallback,30,EAST 29 STREET,2026-09-20T19:47:19+00:00
Manhattan|30|MORNINGSIDE DRIVE,ok,1018660002,1084029,"30 MORNINGSIDE DRIVE, New York, NY, USA",0.8,fallback,30,MORNINGSIDE DRIVE,2026-09-20T19:51:11+00:00
Manhattan|30|WEST 57 STREET,ok,1012720056,1081139,"30 WEST 57 STREET, New York, NY, USA",0.8,fallback,30,WEST 57 STREET,2026-09-20T20:11:01+00:00
Manhattan|310|EAST 55 STREET,ok,1013470044,1039960,"310 EAST 55 STREET, New York, NY, USA",0.8,fallback,310,EAST 55 STREET,2026-09-20T19:47:20+00:00
Manhattan|310|HUDSON STREET,ok,1005790047,1091643,"310 HUDSON STREET, New York, NY, USA",0.8,fallback,310,HUDSON STREET,2026-09-20T19:47:20+00:00
Manhattan|310|WEST END AVENUE,ok,1011660061,1030736,"310 WEST END AVENUE, New York, NY, USA",0.8,fallback,310,WEST END AVENUE,2026-09-20T19:47:20+00:00
Manhattan|311|WEST 50 STREET,ok,1010410019,1086093,"311 WEST 50 STREET, New York, NY, USA",0.8,fallback,311,WEST 50 STREET,2026-09-20T19:47:20+00:00
Manhattan|312|MANHATTAN AVENUE,ok,1018470042,1055806,"312 MANHATTAN AVENUE, New York, NY, USA",0.8,fallback,312,MANHATTAN AVENUE,2026-09-20T19:47:20+00:00
Manhattan|3143-3147|BROADWAY,mismatch,,,"3147 BROADWAY, New York, NY, USA",,,3147,BROADWAY,2026-09-20T19:51:11+00:00
Manhattan|3147|BROADWAY,ok,1019930079,1059851,"3147 BROADWAY, New York, NY, USA",0.8,fallback,3147,BROADWAY,2026-09-20T19:47:20+00:00
Manhattan|315|WEST 33 STREET,ok,1007570022,1013552,"315 WEST 33 STREET, New York, NY, USA",0.8,fallback,315,WEST 33 STREET,2026-09-20T19:47:20+00:00
Manhattan|316|PLEASANT AVENUE,ok,1017150049,1053165,"316 PLEASANT AVENUE, New York, NY, USA",0.8,fallback,316,PLEASANT AVENUE,2026-09-20T19:47:20+00:00
Manhattan|317|WEST 45 STREET,ok,1010360021,1082600,"317 WEST 45 STREET, New York, NY, USA",0.8,fallback,317,WEST 45 STREET,2026-09-20T19:47:20+00:00
Manhattan|319|EAST 93 STREET,ok,1015560012,1050282,"319 EAST 93 STREET, New York, NY, USA",0.8,fallback,319,EAST 93 STREET,2026-09-20T19:47:20+00:00
Manhattan|31|9 AVENUE,ok,1006467503,1012238,"31 NINTH AVENUE, New York, NY, USA",0.8,fallback,31,NINTH AVENUE,2026-09-20T19:51:11+00:00
Manhattan|31|WEST 34 STREET,ok,1008360010,1083638,"31 WEST 34 STREET, New York, NY, USA",0.8,fallback,31,WEST 34 STREET,2026-09-20T19:47:20+00:00
Manhattan|320|EAST 120 STREET,ok,1017960044,1054766,"320 EAST 120 STREET, New York, NY, USA",0.8,fallback,320,EAST 120 STREET,2026-09-20T19:47:21+00:00
Manhattan|320|EAST 42 STREET,ok,1013340041,1038656,"320 EAST 42 STREET, New York, NY, USA",0.8,fallback,320,EAST 42 STREET,2026-09-20T19:47:21+00:00
Manhattan|321-323|WEST 47 STREET,mismatch,,,"321 WEST 47 STREET, New York, NY, USA",,,321,WEST 47 STREET,2026-09-20T19:54:22+00:00
Manhattan|321|WEST 47 STREET,ok,1010380021,1025094,"321 WEST 47 STREET, New York, NY, USA",0.8,fallback,321,WEST 47 STREET,2026-09-20T19:47:21+00:00
Manhattan|322|EAST 57 STREET,ok,1013490041,1039990,"322 EAST 57 STREET, New York, NY, USA",0.8,fallback,322,EAST 57 STREET,2026-09-20T19:47:21+00:00
Manhattan|322|WEST 137 STREET,ok,1019600062,1059487,"322 WEST 137 STREET, New York, NY, USA",0.8,fallback,322,WEST 137 STREET,2026-09-20T19:47:21+00:00
Manhattan|323|WEST 42 STREET,ok,1010330020,1024942,"323 WEST 42 STREET, New York, NY, USA",0.8,fallback,323,WEST 42 STREET,2026-09-20T19:47:21+00:00
Manhattan|324|EAST 14 STREET,ok,1004550019,1006515,"324 EAST 14 STREET, New York, NY, USA",0.8,fallback,324,EAST 14 STREET,2026-09-20T19:47:21+00:00
Manhattan|327|AUDUBON AVENUE,ok,1021550001,1063698,"327 AUDUBON AVENUE, New York, NY, USA",0.8,fallback,327,AUDUBON AVENUE,2026-09-20T19:47:21+00:00
Manhattan|32|EAST 38 STREET,ok,1008670047,1017216,"32 EAST 38 STREET, New York, NY, USA",0.8,fallback,32,EAST 38 STREET,2026-09-20T19:47:20+00:00
Manhattan|32|RUTGERS STREET,ok,1002737503,1091684,"32 RUTGERS STREET, New York, NY, USA",0.8,fallback,32,RUTGERS STREET,2026-09-20T19:47:20+00:00
Manhattan|32|WEST 86 STREET,ok,1011990051,1031380,"32 WEST 86 STREET, New York, NY, USA",0.8,fallback,32,WEST 86 STREET,2026-09-20T19:47:20+00:00
Manhattan|330|EAST 38 STREET,ok,1009437501,1076166,"330 EAST 38 STREET, New York, NY, USA",0.8,fallback,330,EAST 38 STREET,2026-09-20T19:47:21+00:00
Manhattan|330|WEST 42 STREET,ok,1010320048,1024926,"330 WEST 42 STREET, New York, NY, USA",0.8,fallback,330,WEST 42 STREET,2026-09-20T19:47:21+00:00
Manhattan|330|WEST 95 STREET,ok,1012530041,1034184,"330 WEST 95 STREET, New York, NY, USA",0.8,fallback,330,WEST 95 STREET,2026-09-20T19:47:21+00:00
Manhattan|332-334|WEST 47 STREET,mismatch,,,"332 WEST 47 STREET, New York, NY, USA",,,332,WEST 47 STREET,2026-09-20T20:11:01+00:00
Manhattan|332|WEST 47 STREET,ok,1010370051,1025066,"332 WEST 47 STREET, New York, NY, USA",0.8,fallback,332,WEST 47 STREET,2026-09-20T19:47:21+00:00
Manhattan|334|WEST 46 STREET,ok,1010360047,1025018,"334 WEST 46 STREET, New York, NY, USA",0.8,fallback,334,WEST 46 STREET,2026-09-20T19:47:21+00:00
Manhattan|335|GRAND STREET,ok,1003090016,1004011,"335 GRAND STREET, New York, NY, USA",0.8,fallback,335,GRAND STREET,2026-09-20T19:47:21+00:00
Manhattan|335|LEXINGTON AVENUE,ok,1008950028,1019477,"335 LEXINGTON AVENUE, New York, NY, USA",0.8,fallback,335,LEXINGTON AVENUE,2026-09-20T19:47:22+00:00
Manhattan|33|RECTOR STREET,ok,1000177502,1000792,"33 RECTOR STREET, New York, NY, USA",0.8,fallback,33,RECTOR STREET,2026-09-20T19:47:21+00:00
Manhattan|33|WEST 89 STREET,ok,1012030020,1031558,"33 WEST 89 STREET, New York, NY, USA",0.8,fallback,33,WEST 89 STREET,2026-09-20T19:47:21+00:00
Manhattan|340|WEST 23 STREET,ok,1007460064,1013367,"340 WEST 23 STREET, New York, NY, USA",0.8,fallback,340,WEST 23 STREET,2026-09-20T19:47:22+00:00
Manhattan|341|EAST 6 STREET,ok,1004480035,1006290,"341 EAST 6 STREET, New York, NY, USA",0.8,fallback,341,EAST 6 STREET,2026-09-20T19:47:22+00:00
Manhattan|343|EAST 76 STREET,ok,1014510011,1045169,"343 EAST 76 STREET, New York, NY, USA",0.8,fallback,343,EAST 76 STREET,2026-09-20T19:47:22+00:00
Manhattan|344|EAST 51 STREET,ok,1013430134,1039637,"344 EAST 51 STREET, New York, NY, USA",0.8,fallback,344,EAST 51 STREET,2026-09-20T19:47:22+00:00
Manhattan|344|WEST END AVENUE,ok,1011680003,1030853,"344 WEST END AVENUE, New York, NY, USA",0.8,fallback,344,WEST END AVENUE,2026-09-20T19:47:22+00:00
Manhattan|345|EAST 93 STREET,ok,1015560023,1050288,"345 EAST 93 STREET, New York, NY, USA",0.8,fallback,345,EAST 93 STREET,2026-09-20T19:47:22+00:00
Manhattan|346|WEST 22 STREET,ok,1007457501,1013333,"346 WEST 22 STREET, New York, NY, USA",0.8,fallback,346,WEST 22 STREET,2026-09-20T19:47:22+00:00
Manhattan|347|EAST 54 STREET,ok,1013470021,1000000,"347 EAST 54 STREET, New York, NY, USA",0.8,fallback,347,EAST 54 STREET,2026-09-20T19:47:22+00:00
Manhattan|347|WEST 57 STREET,ok,1010487501,1026058,"347 WEST 57 STREET, New York, NY, USA",0.8,fallback,347,WEST 57 STREET,2026-09-20T19:47:22+00:00
Manhattan|348-358|WEST 47 STREET,mismatch,,,"348 WEST 47 STREET, New York, NY, USA",,,348,WEST 47 STREET,2026-09-20T20:11:01+00:00
Manhattan|348|WEST 47 STREET,ok,1010370059,1025072,"348 WEST 47 STREET, New York, NY, USA",0.8,fallback,348,WEST 47 STREET,2026-09-20T19:47:22+00:00
Manhattan|3505|BROADWAY,ok,1020900029,1062361,"3505 BROADWAY, New York, NY, USA",0.8,fallback,3505,BROADWAY,2026-09-20T19:47:22+00:00
Manhattan|353|WEST 125 STREET,ok,1019520011,1059309,"353 WEST 125 STREET, New York, NY, USA",0.8,fallback,353,WEST 125 STREET,2026-09-20T19:47:22+00:00
Manhattan|358|BROADWAY,ok,1001710005,1000000,"358 BROADWAY, New York, NY, USA",0.8,fallback,358,BROADWAY,2026-09-20T19:47:22+00:00
Manhattan|359|9 AVENUE,ok,1007280034,1000000,"359 9 AVENUE, New York, NY, USA",0.8,fallback,359,9 AVENUE,2026-09-20T19:47:23+00:00
Manhattan|35|ST NICHOLAS TERRACE,ok,1019680044,1059597,"35 ST NICHOLAS TERRACE, New York, NY, USA",0.8,fallback,35,ST NICHOLAS TERRACE,2026-09-20T19:51:11+00:00
Manhattan|360|BROADWAY,ok,1001710007,1000000,"360 BROADWAY, New York, NY, USA",0.8,fallback,360,BROADWAY,2026-09-20T19:47:23+00:00
Manhattan|360|CENTRAL PARK WEST,ok,1012097502,1031728,"360 CENTRAL PARK WEST, New York, NY, USA",0.8,fallback,360,CENTRAL PARK WEST,2026-09-20T19:47:23+00:00
Manhattan|361|WEST 52 STREET,ok,1010430108,1025255,"361 WEST 52 STREET, New York, NY, USA",0.8,fallback,361,WEST 52 STREET,2026-09-20T19:47:23+00:00
Manhattan|36|ATTORNEY STREET,ok,1003410075,1004077,"36 ATTORNEY STREET, New York, NY, USA",0.8,fallback,36,ATTORNEY STREET,2026-09-20T19:47:23+00:00
Manhattan|370|MANHATTAN AVENUE,ok,1018480036,1055850,"370 MANHATTAN AVENUE, New York, NY, USA",0.8,fallback,370,MANHATTAN AVENUE,2026-09-20T19:47:23+00:00
Manhattan|377|5 AVENUE,ok,1008650003,1017118,"377 5 AVENUE, New York, NY, USA",0.8,fallback,377,5 AVENUE,2026-09-20T19:47:23+00:00
Manhattan|388|GREENWICH STREET,ok,1002160001,1082816,"388 GREENWICH STREET, New York, NY, USA",0.8,fallback,388,GREENWICH STREET,2026-09-20T19:47:23+00:00
Manhattan|38|EAST 35 STREET,ok,1008640047,1000000,"38 EAST 35 STREET, New York, NY, USA",0.8,fallback,38,EAST 35 STREET,2026-09-20T19:47:23+00:00
Manhattan|38|EAST 75 STREET,ok,1013890045,1041663,"38 EAST 75 STREET, New York, NY, USA",0.8,fallback,38,EAST 75 STREET,2026-09-20T19:47:23+00:00
Manhattan|38|WEST 123 STREET,ok,1017210031,1053413,"38 WEST 123 STREET, New York, NY, USA",0.8,fallback,38,WEST 123 STREET,2026-09-20T19:47:23+00:00
Manhattan|393|8 AVENUE,ok,1007530040,1076133,"393 8 AVENUE, New York, NY, USA",0.8,fallback,393,8 AVENUE,2026-09-20T19:47:23+00:00
Manhattan|39|WEST 71 STREET,ok,1011240015,1028611,"39 WEST 71 STREET, New York, NY, USA",0.8,fallback,39,WEST 71 STREET,2026-09-20T19:47:23+00:00
Manhattan|3|PARK AVENUE,ok,1008897501,1087537,"3 PARK AVENUE, New York, NY, USA",0.8,fallback,3,PARK AVENUE,2026-09-20T19:51:11+00:00
Manhattan|3|RIVERSIDE DRIVE,ok,1011840001,1030981,"3 RIVERSIDE DRIVE, New York, NY, USA",0.8,fallback,3,RIVERSIDE DRIVE,2026-09-20T19:47:19+00:00
Manhattan|400|EAST 84 STREET,ok,1015637501,1085139,"400 EAST 84 STREET, New York, NY, USA",0.8,fallback,400,EAST 84 STREET,2026-09-20T19:47:24+00:00
Manhattan|400|WEST 61 STREET,ok,1011717513,1089723,"400 WEST 61 STREET, New York, NY, USA",0.8,fallback,400,WEST 61 STREET,2026-09-20T19:47:24+00:00
Manhattan|401|EAST 80 STREET,ok,1015600001,1050360,"401 EAST 80 STREET, New York, NY, USA",0.8,fallback,401,EAST 80 STREET,2026-09-20T19:47:24+00:00
Manhattan|401|EAST 84 STREET,ok,1015647502,1073786,"401 EAST 84 STREET, New York, NY, USA",0.8,fallback,401,EAST 84 STREET,2026-09-20T19:47:24+00:00
Manhattan|401|WEST 56 STREET,ok,1010660029,1026869,"401 WEST 56 STREET, New York, NY, USA",0.8,fallback,401,WEST 56 STREET,2026-09-20T19:47:24+00:00
Manhattan|403|6 AVENUE,ok,1005930013,1010268,"403 AVENUE OF THE AMERICAS, New York, NY, USA",0.8,fallback,403,AVENUE OF THE AMERICAS,2026-09-20T19:51:11+00:00
Manhattan|406|WEST 57 STREET,ok,1010660032,1083678,"406 WEST 57 STREET, New York, NY, USA",0.8,fallback,406,WEST 57 STREET,2026-09-20T19:47:24+00:00
Manhattan|407|PARK AVENUE,ok,1013090069,1000000,"407 PARK AVENUE, New York, NY, USA",0.8,fallback,407,PARK AVENUE,2026-09-20T19:51:12+00:00
Manhattan|408|WEST 114 STREET,ok,1018660002,1084029,"408 WEST 114 STREET, New York, NY, USA",0.8,fallback,408,WEST 114 STREET,2026-09-20T19:47:24+00:00
Manhattan|40|BROAD STREET,ok,1000247501,1078985,"40 BROAD STREET, New York, NY, USA",0.8,fallback,40,BROAD STREET,2026-09-20T19:47:23+00:00
Manhattan|40|EAST 9 STREET,ok,1005607502,1009091,"40 EAST 9 STREET, New York, NY, USA",0.8,fallback,40,EAST 9 STREET,2026-09-20T19:47:23+00:00
Manhattan|40|ROCKEFELLER PLAZA,ok,1012660001,1083859,"40 ROCKEFELLER PLAZA, New York, NY, USA",0.8,fallback,40,ROCKEFELLER PLAZA,2026-09-20T19:51:11+00:00
Manhattan|410|EAST 79 STREET,ok,1014737504,1046037,"410 EAST 79 STREET, New York, NY, USA",0.8,fallback,410,EAST 79 STREET,2026-09-20T19:47:24+00:00
Manhattan|410|WEST 46 STREET,ok,1010550040,1026461,"410 WEST 46 STREET, New York, NY, USA",0.8,fallback,410,WEST 46 STREET,2026-09-20T19:47:24+00:00
Manhattan|411|EAST 83 STREET,ok,1015630005,1050452,"411 EAST 83 STREET, New York, NY, USA",0.8,fallback,411,EAST 83 STREET,2026-09-20T19:47:25+00:00
Manhattan|413-415|WEST 52 STREET,mismatch,,,"413 WEST 52 STREET, New York, NY, USA",,,413,WEST 52 STREET,2026-09-20T19:47:25+00:00
Manhattan|413|10 AVENUE,ok,1007050039,1090274,"413 10 AVENUE, New York, NY, USA",0.8,fallback,413,10 AVENUE,2026-09-20T19:47:25+00:00
Manhattan|413|GRAND STREET,ok,1003150001,1082653,"413 GRAND STREET, New York, NY, USA",0.8,fallback,413,GRAND STREET,2026-09-20T19:47:25+00:00
Manhattan|414|EAST 11 STREET,ok,1004380015,1076968,"414 EAST 11 STREET, New York, NY, USA",0.8,fallback,414,EAST 11 STREET,2026-09-20T19:47:25+00:00
Manhattan|415|10 AVENUE,ok,1007050039,1090274,"415 10 AVENUE, New York, NY, USA",0.8,fallback,415,10 AVENUE,2026-09-20T19:47:25+00:00
Manhattan|415|EAST 53 STREET,ok,1013650009,1040158,"415 EAST 53 STREET, New York, NY, USA",0.8,fallback,415,EAST 53 STREET,2026-09-20T19:47:25+00:00
Manhattan|416|EAST 78 STREET,ok,1014720040,1046000,"416 EAST 78 STREET, New York, NY, USA",0.8,fallback,416,EAST 78 STREET,2026-09-20T19:47:25+00:00
Manhattan|416|WEST 25 STREET,ok,1007220050,1012809,"416 WEST 25 STREET, New York, NY, USA",0.8,fallback,416,WEST 25 STREET,2026-09-20T19:47:25+00:00
Manhattan|417|WEST 44 STREET,ok,1010540022,1026410,"417 WEST 44 STREET, New York, NY, USA",0.8,fallback,417,WEST 44 STREET,2026-09-20T19:47:25+00:00
Manhattan|418|EAST 59 STREET,ok,1013700038,1072003,"418 EAST 59 STREET, New York, NY, USA",0.8,fallback,418,EAST 59 STREET,2026-09-20T19:47:25+00:00
Manhattan|418|WEST 51 STREET,ok,1010600043,1026696,"418 WEST 51 STREET, New York, NY, USA",0.8,fallback,418,WEST 51 STREET,2026-09-20T19:47:25+00:00
Manhattan|41|GREAT JONES STREET,ok,1005307510,1008480,"41 GREAT JONES STREET, New York, NY, USA",0.8,fallback,41,GREAT JONES STREET,2026-09-20T19:47:24+00:00
Manhattan|41|WEST 45 STREET,ok,1012610016,1034243,"41 WEST 45 STREET, New York, NY, USA",0.8,fallback,41,WEST 45 STREET,2026-09-20T19:47:24+00:00
Manhattan|420|111 STREET,mismatch,,,"420 EAST 111 STREET, New York, NY, USA",,,420,EAST 111 STREET,2026-09-20T19:47:26+00:00
Manhattan|420|WEST 42 STREET,ok,1010517501,1087184,"420 WEST 42 STREET, New York, NY, USA",0.8,fallback,420,WEST 42 STREET,2026-09-20T19:47:26+00:00
Manhattan|423|WEST 120 STREET,ok,1019630001,1059515,"423 WEST 120 STREET, New York, NY, USA",0.8,fallback,423,WEST 120 STREET,2026-09-20T19:47:26+00:00
Manhattan|424|5 AVENUE,ok,1008400042,1016004,"424 5 AVENUE, New York, NY, USA",0.8,fallback,424,5 AVENUE,2026-09-20T19:47:26+00:00
Manhattan|425|EDGECOMBE AVENUE,ok,1020540069,1087011,"425 EDGECOMBE AVENUE, New York, NY, USA",0.8,fallback,425,EDGECOMBE AVENUE,2026-09-20T19:47:26+00:00
Manhattan|425|WEST 23 STREET,ok,1007210007,1082708,"425 WEST 23 STREET, New York, NY, USA",0.8,fallback,425,WEST 23 STREET,2026-09-20T19:47:26+00:00
Manhattan|42|ORCHARD STREET,ok,1003090001,1003998,"42 ORCHARD STREET, New York, NY, USA",0.8,fallback,42,ORCHARD STREET,2026-09-20T19:54:23+00:00
Manhattan|42|TRINITY PLACE,ok,1000197501,1090972,"42 TRINITY PLACE, New York, NY, USA",0.8,fallback,42,TRINITY PLACE,2026-09-20T19:47:25+00:00
Manhattan|430|EAST 14 STREET,ok,1004410020,1077678,"430 EAST 14 STREET, New York, NY, USA",0.8,fallback,430,EAST 14 STREET,2026-09-20T19:47:26+00:00
Manhattan|430|EAST 58 STREET,ok,1013697503,1090365,"430 EAST 58 STREET, New York, NY, USA",0.8,fallback,430,EAST 58 STREET,2026-09-20T19:47:26+00:00
Manhattan|430|WEST BROADWAY,ok,1005020025,1066773,"430 WEST BROADWAY, New York, NY, USA",0.8,fallback,430,WEST BROADWAY,2026-09-20T19:47:26+00:00
Manhattan|432|PARK AVENUE,ok,1012927502,1088817,"432 PARK AVENUE, New York, NY, USA",0.8,fallback,432,PARK AVENUE,2026-09-20T19:51:12+00:00
Manhattan|433|BROADWAY,ok,1002310014,1090587,"433 BROADWAY, New York, NY, USA",0.8,fallback,433,BROADWAY,2026-09-20T19:47:26+00:00
Manhattan|435|BROADWAY,ok,1002310014,1090587,"435 BROADWAY, New York, NY, USA",0.8,fallback,435,BROADWAY,2026-09-20T19:47:26+00:00
Manhattan|435|FORT WASHINGTON AVENUE,ok,1021770152,1064313,"435 FORT WASHINGTON AVENUE, New York, NY, USA",0.8,fallback,435,FORT WASHINGTON AVENUE,2026-09-20T19:47:26+00:00
Manhattan|436|WEST 52 STREET,ok,1010610051,1026730,"436 WEST 52 STREET, New York, NY, USA",0.8,fallback,436,WEST 52 STREET,2026-09-20T19:47:26+00:00
Manhattan|437|MADISON AVENUE,ok,1012850021,1035455,"437 MADISON AVENUE, New York, NY, USA",0.8,fallback,437,MADISON AVENUE,2026-09-20T19:47:27+00:00
Manhattan|439|WEST 48 STREET,ok,1010580011,1026589,"439 WEST 48 STREET, New York, NY, USA",0.8,fallback,439,WEST 48 STREET,2026-09-20T19:47:27+00:00
Manhattan|440|EAST 115 STREET,ok,1017080033,1090220,"440 EAST 115 STREET, New York, NY, USA",0.8,fallback,440,EAST 115 STREET,2026-09-20T19:47:27+00:00
Manhattan|440|WEST 47 STREET,ok,1010560052,1026508,"440 WEST 47 STREET, New York, NY, USA",0.8,fallback,440,WEST 47 STREET,2026-09-20T19:47:27+00:00
Manhattan|442|10 AVENUE,ok,1007320072,1012862,"442 10 AVENUE, New York, NY, USA",0.8,fallback,442,10 AVENUE,2026-09-20T19:47:27+00:00
Manhattan|445|5 AVENUE,ok,1008697501,1017603,"445 5 AVENUE, New York, NY, USA",0.8,fallback,445,5 AVENUE,2026-09-20T19:41:58+00:00
Manhattan|450|11 AVENUE,ok,1007080065,1080352,"450 11 AVENUE, New York, NY, USA",0.8,fallback,450,11 AVENUE,2026-09-20T19:47:27+00:00
Manhattan|450|WEST 14 STREET,ok,1006467502,1012223,"450 WEST 14 STREET, New York, NY, USA",0.8,fallback,450,WEST 14 STREET,2026-09-20T19:47:27+00:00
Manhattan|45|BROADWAY,ok,1000200009,1000804,"45 BROADWAY, New York, NY, USA",0.8,fallback,45,BROADWAY,2026-09-20T19:47:27+00:00
Manhattan|45|EAST 129 STREET,ok,1017540022,1091727,"45 EAST 129 STREET, New York, NY, USA",0.8,fallback,45,EAST 129 STREET,2026-09-20T19:47:27+00:00
Manhattan|45|EAST 7 STREET,ok,1004637502,1090776,"45 EAST 7 STREET, New York, NY, USA",0.8,fallback,45,EAST 7 STREET,2026-09-20T19:47:27+00:00
Manhattan|45|PARK PLACE,ok,1001260008,1090860,"45 PARK PLACE, New York, NY, USA",0.8,fallback,45,PARK PLACE,2026-09-20T19:51:12+00:00
Manhattan|460|7 AVENUE,ok,1007840048,1014410,"460 SEVENTH AVENUE, New York, NY, USA",0.8,fallback,460,SEVENTH AVENUE,2026-09-20T19:51:12+00:00
Manhattan|460|WEST 34 STREET,ok,1007310001,1012843,"460 WEST 34 STREET, New York, NY, USA",0.8,fallback,460,WEST 34 STREET,2026-09-20T19:47:27+00:00
Manhattan|461|PARK AVENUE SOUTH,ok,1008870001,1018457,"461 PARK AVENUE SOUTH, New York, NY, USA",0.8,fallback,461,PARK AVENUE SOUTH,2026-09-20T19:51:12+00:00
Manhattan|464-468|WEST 51 STREET,mismatch,,,"464 WEST 51 STREET, New York, NY, USA",,,464,WEST 51 STREET,2026-09-20T19:54:23+00:00
Manhattan|46|CLAREMONT AVENUE,ok,1019890001,1079205,"46 CLAREMONT AVENUE, New York, NY, USA",0.8,fallback,46,CLAREMONT AVENUE,2026-09-20T19:47:27+00:00
Manhattan|46|EAST 65 STREET,ok,1013790144,1041107,"46 EAST 65 STREET, New York, NY, USA",0.8,fallback,46,EAST 65 STREET,2026-09-20T19:47:27+00:00
Manhattan|46|FORT WASHINGTON AVENUE,ok,1021370058,1063360,"46 FORT WASHINGTON AVENUE, New York, NY, USA",0.8,fallback,46,FORT WASHINGTON AVENUE,2026-09-20T19:47:27+00:00
Manhattan|475|5 AVENUE,ok,1012750069,1035328,"475 5 AVENUE, New York, NY, USA",0.8,fallback,475,5 AVENUE,2026-09-20T19:47:28+00:00
Manhattan|476|5 AVENUE,ok,1012570001,1034194,"476 5 AVENUE, New York, NY, USA",0.8,fallback,476,5 AVENUE,2026-09-20T19:47:28+00:00
Manhattan|476|WEST 141 STREET,ok,1020570056,1061214,"476 WEST 141 STREET, New York, NY, USA",0.8,fallback,476,WEST 141 STREET,2026-09-20T19:47:28+00:00
Manhattan|479|WEST 165 STREET,ok,1021110078,1000000,"479 WEST 165 STREET, New York, NY, USA",0.8,fallback,479,WEST 165 STREET,2026-09-20T19:47:28+00:00
Manhattan|47|CANAL STREET,ok,1002980036,1003859,"47 CANAL STREET, New York, NY, USA",0.8,fallback,47,CANAL STREET,2026-09-20T19:47:28+00:00
Manhattan|47|FT WASHINGTON AVENUE,ok,1021360086,1063322,"47 FT WASHINGTON AVENUE, New York, NY, USA",0.8,fallback,47,FT WASHINGTON AVENUE,2026-09-20T19:47:28+00:00
Manhattan|489|9 AVENUE,mismatch,,,"489 9 STREET, Brooklyn, NY, USA",,,489,9 STREET,2026-09-20T19:47:28+00:00
Manhattan|48|ALLEN STREET,ok,1003087502,1003991,"48 ALLEN STREET, New York, NY, USA",0.8,fallback,48,ALLEN STREET,2026-09-20T19:47:28+00:00
Manhattan|48|HESTER STREET,ok,1002977502,1075619,"48 HESTER STREET, New York, NY, USA",0.8,fallback,48,HESTER STREET,2026-09-20T19:47:28+00:00
Manhattan|490|BROADWAY,ok,1004830001,1007227,"490 BROADWAY, New York, NY, USA",0.8,fallback,490,BROADWAY,2026-09-20T19:47:28+00:00
Manhattan|49|WEST 76 STREET,ok,1011290006,1028800,"49 WEST 76 STREET, New York, NY, USA",0.8,fallback,49,WEST 76 STREET,2026-09-20T19:47:28+00:00
Manhattan|4|WEST 28 STREET,ok,1008290044,1015692,"4 WEST 28 STREET, New York, NY, USA",0.8,fallback,4,WEST 28 STREET,2026-09-20T19:47:23+00:00
Manhattan|500|3 AVENUE,ok,1008890039,1018502,"500 3 AVENUE, New York, NY, USA",0.8,fallback,500,3 AVENUE,2026-09-20T19:47:29+00:00
Manhattan|500|WEST 57 STREET,ok,1010850036,1027066,"500 WEST 57 STREET, New York, NY, USA",0.8,fallback,500,WEST 57 STREET,2026-09-20T19:47:29+00:00
Manhattan|501|10 AVENUE,ok,1007100029,1012527,"501 10 AVENUE, New York, NY, USA",0.8,fallback,501,10 AVENUE,2026-09-20T19:47:29+00:00
Manhattan|501|WEST 35 STREET,ok,1007077501,1091604,"501 WEST 35 STREET, New York, NY, USA",0.8,fallback,501,WEST 35 STREET,2026-09-20T19:47:29+00:00
Manhattan|503|BROADWAY,ok,1004847502,1007251,"503 BROADWAY, New York, NY, USA",0.8,fallback,503,BROADWAY,2026-09-20T19:47:29+00:00
Manhattan|505|CANAL STREET,ok,1005940008,1010287,"505 CANAL STREET, New York, NY, USA",0.8,fallback,505,CANAL STREET,2026-09-20T19:47:29+00:00
Manhattan|506|WEST 181 STREET,ok,1021520072,1063616,"506 WEST 181 STREET, New York, NY, USA",0.8,fallback,506,WEST 181 STREET,2026-09-20T19:47:29+00:00
Manhattan|509|WEST 34 STREET,ok,1007060017,1090122,"509 WEST 34 STREET, New York, NY, USA",0.8,fallback,509,WEST 34 STREET,2026-09-20T19:47:29+00:00
Manhattan|509|WEST 40 STREET,ok,1010690024,1080958,"509 WEST 40 STREET, New York, NY, USA",0.8,fallback,509,WEST 40 STREET,2026-09-20T19:47:29+00:00
Manhattan|50|ASTOR PLACE,ok,1005440076,1008788,"50 ASTOR PLACE, New York, NY, USA",0.8,fallback,50,ASTOR PLACE,2026-09-20T19:47:28+00:00
